City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,year,month,day,day_of_week,day_of_year,weekend,is_winter,is_summer,is_monsoon,month_sin,month_cos,dow_sin,dow_cos,AQI_Bucket_encoded,PM2.5_lag_1,PM2.5_lag_2,PM2.5_lag_3,PM2.5_lag_7,PM2.5_lag_14,PM10_lag_1,PM10_lag_2,PM10_lag_3,PM10_lag_7,PM10_lag_14,NO2_lag_1,NO2_lag_2,NO2_lag_3,NO2_lag_7,NO2_lag_14,CO_lag_1,CO_lag_2,CO_lag_3,CO_lag_7,CO_lag_14,SO2_lag_1,SO2_lag_2,SO2_lag_3,SO2_lag_7,SO2_lag_14,O3_lag_1,O3_lag_2,O3_lag_3,O3_lag_7,O3_lag_14,PM2.5_rolling_mean_3,PM2.5_rolling_std_3,PM2.5_rolling_mean_7,PM2.5_rolling_std_7,PM2.5_rolling_mean_14,PM2.5_rolling_std_14,PM10_rolling_mean_3,PM10_rolling_std_3,PM10_rolling_mean_7,PM10_rolling_std_7,PM10_rolling_mean_14,PM10_rolling_std_14,NO2_rolling_mean_3,NO2_rolling_std_3,NO2_rolling_mean_7,NO2_rolling_std_7,NO2_rolling_mean_14,NO2_rolling_std_14,CO_rolling_mean_3,CO_rolling_std_3,CO_rolling_mean_7,CO_rolling_std_7,CO_rolling_mean_14,CO_rolling_std_14,SO2_rolling_mean_3,SO2_rolling_std_3,SO2_rolling_mean_7,SO2_rolling_std_7,SO2_rolling_mean_14,SO2_rolling_std_14,O3_rolling_mean_3,O3_rolling_std_3,O3_rolling_mean_7,O3_rolling_std_7,O3_rolling_mean_14,O3_rolling_std_14,PM2.5_x_PM10,PM2.5_plus_PM10,PM2.5_x_NO2,PM2.5_plus_NO2,PM2.5_x_CO,PM2.5_plus_CO,PM2.5_x_SO2,PM2.5_plus_SO2,PM2.5_x_O3,PM2.5_plus_O3,PM10_x_NO2,PM10_plus_NO2,PM10_x_CO,PM10_plus_CO,PM10_x_SO2,PM10_plus_SO2,PM10_x_O3,PM10_plus_O3,NO2_x_CO,NO2_plus_CO,NO2_x_SO2,NO2_plus_SO2,NO2_x_O3,NO2_plus_O3,CO_x_SO2,CO_plus_SO2,CO_x_O3,CO_plus_O3,SO2_x_O3,SO2_plus_O3
Delhi,2018-07-28,37.69,67.2,13.43,21.59,24.43,29.08,0.73,9.55,24.11,1.36,22.84,0.45,71.0,Satisfactory,2018,7,28,5,209,1,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,34.7,39.3,32.39,37.76,39.78,80.13,94.8,69.73,97.11,102.39,27.58,29.15,28.74,29.45,31.82,0.81,0.83,0.81,0.82,0.84,9.99,10.78,10.43,11.04,11.26,21.39,34.46,26.11,32.43,34.6,37.23000000000004,2.3342450599895614,38.08428571428572,5.809356984339931,37.32,5.493072560405432,80.71000000000004,13.809138278679452,81.6657142857143,11.070629095562305,83.85928571428572,16.459144507288727,26.10666666666667,3.989540491503126,29.20142857142857,4.745185028255721,30.32785714285714,3.672038165066699,0.7899999999999987,0.052915026219514785,0.8342857142857143,0.0761264612022042,0.8392857142857143,0.06922252698199784,10.106666666666674,0.6232442004013243,10.498571428571427,0.5993726879410343,10.544285714285715,0.5628733193432555,26.65333333333335,6.896204269983033,27.777142857142856,5.032347743303071,29.410714285714285,6.052177566520143,2532.768,104.89,813.7271,59.28,27.513699999999996,38.419999999999995,359.9395,47.239999999999995,908.7058999999999,61.8,1450.848,88.79,49.056,67.93,641.7600000000001,76.75,1620.192,91.31,15.7607,22.32,206.1845,31.14,520.5349,45.7,6.971500000000001,10.280000000000001,17.6003,24.84,230.25050000000002,33.66
Delhi,2018-07-29,44.03,116.89,18.34,25.02,30.46,36.7,0.74,9.37,26.19,1.24,22.57,0.44,100.0,Satisfactory,2018,7,29,6,210,1,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,37.69,34.7,39.3,35.04,46.53,67.2,80.13,94.8,83.54,127.08,21.59,27.58,29.15,27.41,34.22,0.73,0.81,0.83,0.8,0.76,9.55,9.99,10.78,11.14,10.92,24.11,21.39,34.46,31.96,45.16,38.8066666666667,4.764182336290011,39.36857142857143,6.014286958494612,37.14142857142857,5.203649395664548,88.07333333333338,25.779767906888473,86.42999999999999,17.38630399673103,83.13142857142857,14.510807037475367,24.73,3.0055116037057767,28.859999999999996,4.9759387723994335,29.67071428571429,3.744422445523674,0.7599999999999986,0.04358898943324038,0.8257142857142857,0.08363753998755938,0.8378571428571429,0.07116379496837477,9.636666666666672,0.31895663237172245,10.245714285714286,0.6544936246931592,10.433571428571428,0.6315378926812166,23.896666666666686,2.407100607231159,26.95285714285714,4.694211734628904,28.055714285714284,4.045926183373207,5146.6667,160.92000000000002,1101.6306,69.05,32.5822,44.77,412.56109999999995,53.4,1153.1457,70.22,2924.5878,141.91,86.4986,117.63,1095.2593,126.26,3061.3491000000004,143.08,18.5148,25.759999999999998,234.43739999999997,34.39,655.2738,51.21,6.9338,10.11,19.3806,26.93,245.4003,35.56
Delhi,2018-07-30,39.89,122.86,15.98,25.06,28.28,42.39,0.8,8.96,28.09,1.08,22.42,0.29,122.0,Moderate,2018,7,30,0,211,0,0,0,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,2.0,44.03,37.69,34.7,37.26,28.44,116.89,67.2,80.13,80.33,61.6,25.02,21.59,27.58,33.46,31.94,0.74,0.73,0.81,0.89,0.88,9.37,9.55,9.99,10.4,10.69,26.19,24.11,21.39,24.18,26.96,40.536666666666704,3.2190888980294368,39.74428571428571,5.9423279869789,37.95928571428571,4.595054974623589,102.3166666666667,30.55806658368724,92.50571428571428,21.776272145881695,87.50714285714287,16.604046044704745,23.89,1.9919588349186128,27.66,4.686146248962791,29.179285714285715,3.8729544760580845,0.7566666666666654,0.03785938896950642,0.8128571428571428,0.0788911244928215,0.8321428571428572,0.07073010146155864,9.29333333333334,0.30237945256568943,10.040000000000001,0.8065564663031685,10.31,0.7378138185012217,26.130000000000013,1.9906782763668696,27.511428571428574,4.539348075702581,28.13642857142857,4.03363856956425,4900.8854,162.75,999.6433999999999,64.95,31.912000000000003,40.69,357.41440000000006,48.85,1120.5101,67.98,3078.8716,147.92,98.28800000000001,123.66,1100.8256000000001,131.82,3451.1374,150.95,20.048000000000002,25.86,224.5376,34.019999999999996,703.9354,53.15,7.168000000000001,9.760000000000002,22.472,28.89,251.68640000000002,37.05
Delhi,2018-07-31,50.59,165.4,15.59,28.84,30.1,41.94,0.91,9.12,27.81,1.28,24.33,0.57,135.0,Moderate,2018,7,31,1,212,0,0,0,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,2.0,39.89,44.03,37.69,50.21,33.82,122.86,116.89,67.2,95.93,70.35,25.06,25.02,21.59,36.48,31.63,0.8,0.74,0.73,0.97,0.84,8.96,9.37,9.55,11.2,11.13,28.09,26.19,24.11,32.23,29.2,44.8366666666667,5.3954178089757745,39.79857142857143,6.054547680803119,39.15714285714285,5.524783919998124,135.05000000000004,26.45282782614723,102.42999999999999,35.25537122198641,94.29642857142858,25.88678683068493,26.30666666666667,2.1940221815977496,26.568571428571428,2.7994429718039244,28.979999999999997,3.8083935640179694,0.8166666666666654,0.08621678104143059,0.8042857142857143,0.05996030432853327,0.8371428571428572,0.07373847460707199,9.150000000000006,0.2066397831991684,9.742857142857142,0.6814130975597572,10.16642857142857,0.7611692134017874,27.363333333333347,1.0257355084680133,26.88,4.055190090078463,28.037142857142857,4.022537332753146,8367.586000000001,215.99,1459.0156000000002,79.43,46.0369,51.5,461.38079999999997,59.71,1406.9079,78.4,4770.136,194.24,150.514,166.31,1508.4479999999999,174.52,4599.774,193.21,26.244400000000002,29.75,263.02079999999995,37.96,802.0404,56.65,8.299199999999999,10.03,25.3071,28.72,253.62719999999996,36.93
Delhi,2018-08-01,55.77,195.09,19.92,26.14,32.34,38.58,0.94,9.71,29.94,1.38,22.32,0.28,155.0,Moderate,2018,8,1,2,213,0,0,0,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,2.0,50.59,39.89,44.03,32.39,37.76,165.4,122.86,116.89,69.73,78.42,28.84,25.06,25.02,28.74,28.9,0.91,0.8,0.74,0.81,0.78,9.12,8.96,9.37,10.43,10.64,27.81,28.09,26.19,26.11,28.01,48.750000000000036,8.098320813605525,43.13857142857143,7.550449056344411,40.44357142857143,7.058374847975818,161.1166666666667,36.305005623648796,120.33857142857143,46.06013150530259,102.63000000000001,36.84336888463083,26.680000000000003,1.946997688752995,26.197142857142858,2.6307205241514984,28.782857142857143,3.88354799827902,0.883333333333332,0.07371114795706116,0.822857142857143,0.07910210399904238,0.8485714285714286,0.07654633014949772,9.26333333333334,0.3950105483831132,9.64,0.611119191867559,10.1,0.757231800707105,28.613333333333355,1.1574253035647561,27.427142857142858,4.190118193582882,28.175000000000004,4.054480427680933,10880.169300000001,250.86,1457.8278,81.91,52.4238,56.71,541.5267000000001,65.48,1669.7538000000002,85.71000000000001,5099.6526,221.23000000000002,183.3846,196.03,1894.3239,204.8,5840.9946,225.03,24.5716,27.080000000000002,253.81940000000003,35.85,782.6316,56.08,9.1274,10.65,28.1436,30.880000000000003,290.71740000000005,39.650000000000006
Delhi,2018-08-02,71.5,268.29,20.56,25.2,32.61,36.33,0.86,10.22,29.3,1.47,23.26,0.31,215.0,Poor,2018,8,2,3,214,0,0,0,1,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,3.0,55.77,50.59,39.89,39.3,37.32,195.09,165.4,122.86,94.8,83.03,26.14,28.84,25.06,29.15,33.31,0.94,0.91,0.8,0.83,0.96,9.71,9.12,8.96,10.78,9.51,29.94,27.81,28.09,34.46,23.59,59.28666666666671,10.889546975581732,47.73857142857143,12.803461027620074,42.885000000000005,10.80941736848871,209.5933333333334,52.95609533692286,145.12285714285716,70.3168959578201,115.86285714285714,57.01160225084508,26.72666666666667,1.8895854924672826,25.632857142857144,2.293837499953292,28.203571428571426,3.7591848689726257,0.903333333333332,0.04041451884098464,0.8271428571428572,0.08035634920200997,0.8414285714285714,0.06970897115404769,9.68333333333334,0.5504846349662343,9.56,0.45328431107735556,10.150714285714285,0.7382147309645841,29.016666666666683,1.09290133741885,26.69,3.0437203112863846,28.58285714285714,3.8392616048292356,19182.735,339.79,1801.8,96.7,61.49,72.36,730.73,81.72,2094.9500000000003,100.8,6760.908,293.49,230.72940000000003,269.15000000000003,2741.9238000000005,278.51000000000005,7860.897000000001,297.59000000000003,21.672,26.06,257.544,35.42,738.36,54.5,8.789200000000001,11.08,25.198,30.16,299.446,39.52
Delhi,2018-08-03,65.46,248.8,19.1,26.08,31.73,34.43,0.78,9.48,28.1,1.4,20.79,0.21,228.0,Poor,2018,8,3,4,215,0,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,3.0,71.5,55.77,50.59,34.7,34.26,268.29,195.09,165.4,80.13,84.78,25.2,26.14,28.84,27.58,30.73,0.86,0.94,0.91,0.81,0.87,10.22,9.71,9.12,9.99,10.2,29.3,29.94,27.81,21.39,31.96,64.24333333333338,7.935265170956625,52.13285714285714,12.861105077309498,45.113571428571426,12.0405536590978,237.39333333333335,37.90968258022369,169.21857142857144,73.17496097905169,127.57857142857142,66.23891766315784,25.80666666666667,0.5262445565923581,25.418571428571425,2.146985705366742,27.87142857142857,3.724052501369825,0.8599999999999985,0.0799999999988363,0.8228571428571428,0.08220184217567947,0.8350000000000001,0.07100920850370636,9.80333333333334,0.3787259343296969,9.487142857142857,0.4117326918354048,10.099285714285715,0.7592958710426027,29.113333333333347,0.9340949273665357,27.648571428571426,1.960080173288335,28.307142857142857,3.7146579272484517,16286.447999999999,314.26,1707.1967999999997,91.53999999999999,51.0588,66.24,620.5608,74.94,1839.426,93.56,6488.704,274.88,194.06400000000002,249.58,2358.6240000000003,258.28000000000003,6991.280000000001,276.90000000000003,20.342399999999998,26.86,247.23839999999998,35.56,732.848,54.18,7.394400000000001,10.26,21.918000000000003,28.880000000000003,266.38800000000003,37.58
Delhi,2018-08-04,69.75,264.97,19.25,28.77,32.96,33.4,0.76,9.61,29.61,1.23,22.81,0.33,215.0,Poor,2018,8,4,5,216,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,3.0,65.46,71.5,55.77,37.69,37.76,248.8,268.29,195.09,67.2,97.11,26.08,25.2,26.14,21.59,29.45,0.78,0.86,0.94,0.73,0.82,9.48,10.22,9.71,9.55,11.04,28.1,29.3,29.94,24.11,32.43,68.90333333333336,3.1077376551751716,56.712857142857146,12.565700291253037,47.39857142857142,13.486333742060078,260.6866666666667,10.427139268915482,197.47142857142856,64.93641644680113,139.56857142857143,74.92260322976693,26.683333333333334,1.8599014310825277,26.444285714285712,1.6766420522669736,27.822857142857142,3.7062720821931783,0.7999999999999986,0.052915026219517436,0.8271428571428572,0.07718252948093479,0.8307142857142857,0.07374220018366152,9.770000000000007,0.3950949253034902,9.495714285714286,0.41387828899019996,9.997142857142858,0.718078939002871,29.003333333333348,0.7975169799646323,28.434285714285714,1.2945894734491974,28.10571428571429,3.5465513352569125,18481.6575,334.72,2006.7075,98.52,53.01,70.51,670.2975,79.36,2065.2975,99.36,7623.186900000001,293.74,201.37720000000002,265.73,2546.3617,274.58000000000004,7845.761700000001,294.58000000000004,21.8652,29.53,276.4797,38.379999999999995,851.8797,58.379999999999995,7.303599999999999,10.37,22.5036,30.37,284.5521,39.22
Delhi,2018-08-05,63.57,246.89,17.71,24.82,29.73,33.84,0.71,9.86,25.4,1.08,17.19,0.4,234.0,Poor,2018,8,5,6,217,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,3.0,69.75,65.46,71.5,44.03,35.04,264.97,248.8,268.29,116.89,83.54,28.77,26.08,25.2,25.02,27.41,0.76,0.78,0.86,0.74,0.8,9.61,9.48,10.22,9.37,11.14,29.61,28.1,29.3,26.19,31.96,66.26000000000003,3.1667175434607984,59.50428571428571,11.394457508141187,49.43642857142857,13.629990466244646,253.55333333333337,9.933138141259592,216.04285714285717,56.02822494489881,151.23642857142858,78.17480310246847,26.55666666666667,2.0176801860906677,26.415714285714284,1.7063983233983433,27.637857142857143,3.7921116069483274,0.7499999999999987,0.036055512752017425,0.8228571428571428,0.08340948901099512,0.8242857142857142,0.08026056467390022,9.650000000000006,0.19313207915977143,9.565714285714284,0.43018822015962943,9.905714285714286,0.6384441941259364,27.70333333333335,2.132846298571959,28.321428571428573,1.5349639362922758,27.63714285714286,3.429575951743503,15694.797299999998,310.46,1577.8074,88.39,45.134699999999995,64.28,626.8002,73.43,1614.6779999999999,88.97,6127.8098,271.71,175.29189999999997,247.6,2434.3354,256.75,6271.005999999999,272.28999999999996,17.6222,25.53,244.7252,34.68,630.428,50.22,7.0005999999999995,10.57,18.034,26.11,250.44399999999996,35.26
Delhi,2018-08-06,50.64,131.76,19.28,26.59,32.23,45.36,0.9,9.4,27.42,1.44,22.79,0.49,166.0,Moderate,2018,8,6,0,218,0,0,0,1,-0.8660254037844385,-0.5000000000000004,0.0,1.0,2.0,63.57,69.75,65.46,39.89,37.26,246.89,264.97,248.8,122.86,80.33,24.82,28.77,26.08,25.06,33.46,0.71,0.76,0.78,0.8,0.89,9.86,9.61,9.48,8.96,10.4,25.4,29.61,28.1,28.09,24.18,61.32000000000003,9.751661396914184,61.04,8.72112760293874,50.39214285714286,13.17191661690382,214.54000000000005,72.25730343709168,217.31428571428572,53.6100291789831,154.91,75.7574955925905,26.72666666666667,1.9785432351462073,26.634285714285713,1.5983726843563928,27.147142857142853,3.405548478520333,0.7899999999999987,0.0984885780170064,0.8371428571428572,0.0873144290695539,0.8250000000000001,0.08093207028128642,9.62333333333334,0.230289672660133,9.62857142857143,0.3519672603853186,9.834285714285715,0.6348193478445131,27.476666666666684,2.105571972964149,28.225714285714286,1.572236805138521,27.868571428571432,3.284595413890912,6672.3264,182.39999999999998,1346.5176,77.23,45.576,51.54,476.016,60.04,1388.5488,78.06,3503.4984,158.35,118.58399999999999,132.66,1238.5439999999999,141.16,3612.8592,159.18,23.931,27.49,249.946,35.99,729.0978,54.010000000000005,8.46,10.3,24.678,28.32,257.74800000000005,36.82
Delhi,2018-08-07,44.54,110.19,18.64,26.15,31.04,40.11,0.98,10.65,32.06,1.55,24.7,0.59,123.0,Moderate,2018,8,7,1,219,0,0,0,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,2.0,50.64,63.57,69.75,50.59,50.21,131.76,246.89,264.97,165.4,95.93,26.59,24.82,28.77,28.84,36.48,0.9,0.71,0.76,0.91,0.97,9.4,9.86,9.61,9.12,11.2,27.42,25.4,29.61,27.81,32.23,52.91666666666671,9.717130920874034,60.175714285714285,10.117369317408313,49.98714285714285,13.26478880261769,162.9466666666667,73.49271142999945,209.42714285714288,65.30605094840895,155.92857142857142,74.99553267281294,25.853333333333335,0.9215385685597107,26.25,1.2691466949627153,26.409285714285716,2.094698305007814,0.863333333333332,0.1386842937507605,0.8471428571428571,0.10011897684126761,0.8257142857142857,0.08234208996761541,9.970000000000008,0.6322183167233907,9.847142857142858,0.4460087549880226,9.795,0.5559157379445531,28.29333333333335,3.4148108781207824,28.83285714285714,2.1126658852882123,27.856428571428573,3.267501061484046,4907.8625999999995,154.73,1164.721,70.69,43.6492,45.519999999999996,474.351,55.19,1427.9524000000001,76.6,2881.4685,136.34,107.9862,111.17,1173.5235,120.84,3532.6914,142.25,25.627,27.13,278.4975,36.8,838.369,58.21,10.437,11.63,31.4188,33.04,341.439,42.71
Delhi,2018-08-08,36.7,76.04,19.04,25.24,30.33,38.57,1.02,9.47,31.12,1.55,23.23,0.58,108.0,Moderate,2018,8,8,2,220,0,0,0,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,2.0,44.54,50.64,63.57,55.77,32.39,110.19,131.76,246.89,195.09,69.73,26.15,26.59,24.82,26.14,28.74,0.98,0.9,0.71,0.94,0.81,10.65,9.4,9.86,9.71,10.43,32.06,27.42,25.4,29.94,26.11,43.960000000000036,6.988075557696828,57.451428571428565,13.502553374051907,50.295,12.869080267179413,105.99666666666671,28.095687094873824,192.42000000000002,82.81621982840484,156.37928571428571,74.45465067504306,25.993333333333336,0.6885007867410478,26.12142857142857,1.3264417134005844,26.159285714285716,2.0019393070227114,0.9666666666666653,0.06110100926457719,0.8585714285714285,0.11582005747804917,0.8407142857142856,0.09706970419519505,9.840000000000005,0.7023531875065175,9.812857142857142,0.46703726781272165,9.72642857142857,0.5301756913876705,30.20000000000002,2.452998165510609,29.00142857142857,2.2578192175307277,28.214285714285715,3.3351662726047557,2790.6680000000006,112.74000000000001,926.308,61.94,37.434000000000005,37.720000000000006,347.54900000000004,46.17,1142.104,67.82000000000001,1919.2496,101.28,77.56080000000001,77.06,720.0988000000001,85.51,2366.3648000000003,107.16000000000001,25.744799999999998,26.259999999999998,239.0228,34.71,785.4688,56.36,9.659400000000002,10.49,31.7424,32.14,294.70640000000003,40.59
Delhi,2018-08-09,36.84,91.15,17.18,24.98,29.1,38.58,0.89,9.85,34.11,1.37,21.43,0.47,102.0,Moderate,2018,8,9,3,221,0,0,0,1,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,2.0,36.7,44.54,50.64,71.5,39.3,76.04,110.19,131.76,268.29,94.8,25.24,26.15,26.59,25.2,29.15,1.02,0.98,0.9,0.86,0.83,9.47,10.65,9.4,10.22,10.78,31.12,32.06,27.42,29.3,34.46,39.360000000000035,4.486557700518671,52.5,13.842963314746076,50.119285714285716,13.04632778529454,92.46000000000004,17.112647369699996,167.1142857142857,82.83302418261763,156.1185714285714,74.69287617737173,25.456666666666667,0.6143560314208705,26.09,1.354227947331908,25.86142857142857,1.8251484961390334,0.963333333333332,0.06658328118341618,0.8628571428571429,0.11643514442416347,0.845,0.09788140390689366,9.990000000000007,0.6023288138554854,9.760000000000002,0.4329742101659613,9.66,0.43831846518850787,32.43000000000002,1.5289538907364366,29.68857142857143,2.9802037322501276,28.189285714285713,3.285692677901055,3357.9660000000003,127.99000000000001,920.2632000000001,61.82000000000001,32.787600000000005,37.730000000000004,362.874,46.690000000000005,1256.6124000000002,70.95,2276.927,116.13000000000001,81.1235,92.04,897.8275,101.0,3109.1265000000003,125.26,22.232200000000002,25.87,246.053,34.83,852.0678,59.09,8.7665,10.74,30.3579,35.0,335.9835,43.96
Delhi,2018-08-10,46.24,115.63,27.59,34.82,42.63,40.95,1.11,9.66,31.83,1.81,28.91,0.33,111.0,Moderate,2018,8,10,4,222,0,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,2.0,36.84,36.7,44.54,65.46,34.7,91.15,76.04,110.19,248.8,80.13,24.98,25.24,26.15,26.08,27.58,0.89,1.02,0.98,0.78,0.81,9.85,9.47,10.65,9.48,9.99,34.11,31.12,32.06,28.1,21.39,39.926666666666705,5.467955132717923,49.75428571428572,12.703143780373185,50.94357142857143,12.342761570525562,94.27333333333337,19.97894975550609,148.09,75.95225583658923,158.6542857142857,72.48468185276485,28.346666666666668,5.607578205726813,27.33857142857143,3.566134361702552,26.378571428571426,2.998250405569407,1.0066666666666653,0.11060440015275617,0.91,0.14142135623707455,0.8664285714285714,0.11997481420686353,9.660000000000007,0.19000000000151301,9.785714285714286,0.41868274158054936,9.63642857142857,0.4279577107611626,32.35333333333335,1.5621886356427745,30.22142857142857,2.982288989861783,28.935000000000002,2.7677309506834225,5346.7312,161.87,1610.0768,81.06,51.32640000000001,47.35,446.6784,55.900000000000006,1471.8192,78.07,4026.2365999999997,150.45,128.3493,116.74,1116.9858,125.28999999999999,3680.5028999999995,147.45999999999998,38.650200000000005,35.93,336.3612,44.480000000000004,1108.3206,66.65,10.722600000000002,10.77,35.3313,32.94,307.4778,41.489999999999995
Delhi,2018-08-11,32.72,98.26,18.61,24.06,28.8,36.5,0.7,8.84,27.66,1.28,22.4,0.27,106.0,Moderate,2018,8,11,5,223,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,2.0,46.24,36.84,36.7,69.75,37.69,115.63,91.15,76.04,264.97,67.2,34.82,24.98,25.24,28.77,21.59,1.11,0.89,1.02,0.76,0.73,9.66,9.85,9.47,9.61,9.55,31.83,34.11,31.12,29.61,24.11,38.600000000000044,6.9297041783963635,44.464285714285715,10.509271870028236,50.58857142857143,12.81569341870456,101.68000000000002,12.593248190983855,124.27428571428572,56.95648598042321,160.87285714285713,69.89940732978202,27.953333333333337,5.964472594734798,26.665714285714284,3.6931190843824675,26.555,2.7578301113499664,0.8999999999999986,0.2051828452863808,0.9014285714285715,0.15334368495056833,0.8642857142857142,0.12283286241038044,9.450000000000006,0.5367494760133326,9.675714285714287,0.5523542686514015,9.585714285714287,0.47811672674958583,31.200000000000017,3.270825583854672,29.942857142857147,3.136031006892905,29.18857142857143,2.4341982004568288,3215.0672,130.98000000000002,787.2431999999999,56.78,22.903999999999996,33.42,289.2448,41.56,905.0351999999999,60.379999999999995,2364.1356,122.32000000000001,68.782,98.96000000000001,868.6184000000001,107.10000000000001,2717.8716,125.92,16.842,24.759999999999998,212.69039999999998,32.9,665.4996,51.72,6.188,9.54,19.362,28.36,244.5144,36.5
Delhi,2018-08-12,25.7,83.58,14.86,23.5,25.93,30.55,0.66,9.09,23.92,0.97,20.03,0.1,92.0,Satisfactory,2018,8,12,6,224,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.0,32.72,46.24,36.84,63.57,44.03,98.26,115.63,91.15,246.89,116.89,24.06,34.82,24.98,24.82,25.02,0.7,1.11,0.89,0.71,0.74,8.84,9.66,9.85,9.86,9.37,27.66,31.83,34.11,25.4,26.19,34.886666666666706,10.44000638569825,39.05428571428571,8.610673332450038,49.27928571428571,14.378330096838656,99.15666666666671,16.0438035806054,100.9442857142857,19.47492820452734,158.49357142857144,72.045654820893,27.460000000000004,6.38009404319476,26.47714285714286,3.834078395502442,26.446428571428566,2.851246979945962,0.8233333333333319,0.24906491790925958,0.8942857142857144,0.16450502959435043,0.8585714285714285,0.13067029224250093,9.196666666666674,0.42027768598146503,9.565714285714284,0.5852309271539262,9.565714285714284,0.49344494332199434,27.803333333333352,3.956947476696153,29.731428571428573,3.519765278971157,29.02642857142857,2.7093502120277715,2148.006,109.28,603.9499999999999,49.2,16.962,26.36,233.613,34.79,614.744,49.620000000000005,1964.1299999999999,107.08,55.162800000000004,84.24,759.7422,92.67,1999.2336,107.5,15.510000000000002,24.16,213.615,32.59,562.12,47.42,5.9994000000000005,9.75,15.787200000000002,24.580000000000002,217.43280000000001,33.010000000000005
